"payment_id","film_id","title","amount"
18258,417,"Hills Neighbors",4.99
18259,158,"Clones Pinocchio",2.99
18260,397,"Hanky October",3.99
18261,649,"Oz Liaisons",3.99
18262,636,"Oleander Clue",2.99
18263,583,"Mission Zoolander",6.99
18264,842,"State Wasteland",4.99
18265,879,"Telegraph Voyage",10.99
18266,767,"Scalawag Duck",4.99
18267,104,"Bugsy Song",2.99
18268,845,"Stepmom Dream",4.99
18269,43,"Atlantis Cause",2.99
18270,159,"Closer Bang",5.99
18271,848,"Stone Fire",1.99
18272,919,"Tycoon Gathering",10.99
18273,610,"Music Boondock",0.99
18274,200,"Curtain Videotape",2.99
18275,548,"Magnificent Chitty",2.99
18276,651,"Packer Madigan",1.99
18277,741,"Roman Punk",0.99
18278,837,"Stage World",3.99
18279,775,"Seattle Expecations",5.99
18280,670,"Pelican Comforts",8.99
18281,11,"Alamo Videotape",1.99
18282,998,"Zhivago Core",2.99
18283,951,"Voyage Legally",0.99
18284,428,"Homicide Peach",2.99
18285,916,"Turn Star",6.99
18286,976,"Wind Phantom",3.99
18287,767,"Scalawag Duck",4.99
18288,702,"Pulp Beverly",2.99
18289,327,"Fool Mockingbird",9.99
18290,243,"Doors President",10.99
18291,602,"Mourning Purple",4.99
18292,376,"Grapes Fury",3.99
18293,130,"Celebrity Horn",0.99
18294,131,"Center Dinosaur",4.99
18295,726,"Reservoir Adaptation",3.99
18296,857,"Strictly Scarface",8.99
18297,409,"Heartbreakers Bright",6.99
18298,320,"Flamingos Connecticut",4.99
18299,426,"Home Pity",6.99
18300,621,"Network Peak",2.99
18301,226,"Destiny Saturday",6.99
18302,430,"Hook Chariots",1.99
18303,968,"Werewolf Lola",6.99
18304,442,"Hunting Musketeers",5.99
18305,105,"Bull Shawshank",0.99
18306,556,"Maltese Hope",4.99
18307,382,"Grit Clockwork",6.99
18308,875,"Talented Homicide",0.99
18309,694,"Prejudice Oleander",6.99
18310,524,"Lion Uncut",3.99
18311,708,"Quills Bull",4.99
18312,727,"Resurrection Silverado",1.99
18313,320,"Flamingos Connecticut",4.99
18314,769,"School Jacket",4.99
18315,764,"Saturday Lambs",10.99
18316,644,"Oscar Gold",4.99
18317,82,"Blood Argonauts",0.99
18318,103,"Bucket Brotherhood",4.99
18319,345,"Gables Metropolis",1.99
18320,84,"Boiled Dares",4.99
18321,910,"Treatment Jekyll",1.99
18322,983,"Won Dares",2.99
18323,649,"Oz Liaisons",2.99
18324,86,"Boogie Amelie",4.99
18325,456,"Inch Jet",4.99
18326,292,"Excitement Eve",5.99
18327,935,"Vanished Garden",0.99
18328,314,"Fight Jawbreaker",4.99
18329,945,"Virginian Pluto",4.99
18330,122,"Carrie Bunch",0.99
18331,951,"Voyage Legally",3.99
18332,265,"Dying Maker",4.99
18333,206,"Dancing Fever",3.99
18334,311,"Fiction Christmas",4.99
18335,166,"Color Philadelphia",4.99
18336,737,"Rock Instinct",0.99
18337,24,"Analyze Hoosiers",2.99
18338,307,"Fellowship Autumn",4.99
18339,256,"Drop Waterfront",5.99
18340,551,"Maiden Home",5.99
18341,264,"Dwarfs Alter",5.99
18342,243,"Doors President",4.99
18343,890,"Tights Dawn",0.99
18344,439,"Hunchback Impossible",4.99
18345,543,"Madigan Dorado",4.99
18346,286,"Enough Raging",2.99
18347,61,"Beauty Grease",4.99
18348,203,"Daisy Menagerie",4.99
18349,687,"Pocus Pulp",0.99
18350,255,"Driving Polish",4.99
18351,119,"Caper Motions",1.99
18352,654,"Panky Submarine",6.99
18353,544,"Madison Trap",5.99
18354,974,"Wild Apollo",4.99
18355,294,"Expecations Natural",4.99
18356,254,"Driver Annie",2.99
18357,451,"Igby Maker",5.99
18358,930,"Vacation Boondock",6.99
18359,382,"Grit Clockwork",3.99
18360,489,"Juggler Hardly",2.99
18361,869,"Suspects Quills",4.99
18362,51,"Balloon Homeward",3.99
18363,307,"Fellowship Autumn",4.99
18364,322,"Flatliners Killer",4.99
18365,298,"Eyes Driving",2.99
18366,580,"Mine Titans",10.99
18367,853,"Stranger Strangers",10.99
18368,249,"Dracula Crystal",0.99
18369,130,"Celebrity Horn",0.99
18370,975,"Willow Tracy",4.99
18371,305,"Fatal Haunted",5.99
18372,992,"Wrath Mile",1.99
18373,371,"Gosford Donnie",7.99
18374,157,"Clockwork Paradise",0.99
18375,445,"Hyde Doctor",5.99
18376,299,"Factory Dragon",0.99
18377,491,"Jumping Wrath",0.99
18378,409,"Heartbreakers Bright",6.99
18379,55,"Barbarella Streetcar",2.99
18380,490,"Jumanji Blade",2.99
18381,565,"Matrix Snowman",4.99
18382,921,"Uncut Suicides",4.99
18383,609,"Muscle Bright",2.99
18384,132,"Chainsaw Uptown",0.99
18385,483,"Jericho Mulan",8.99
18386,471,"Island Exorcist",3.99
18387,1000,"Zorro Ark",4.99
18388,889,"Ties Hunger",6.99
18389,546,"Madre Gables",3.99
18390,162,"Clueless Bucket",2.99
18391,750,"Run Pacific",6.99
18392,92,"Bowfinger Gables",6.99
18393,834,"Spoilers Hellfighters",4.99
18394,617,"Natural Stock",2.99
18395,577,"Mile Mulan",5.99
18396,119,"Caper Motions",3.99
18397,981,"Wolves Desire",2.99
18398,535,"Love Suicides",0.99
18399,402,"Harper Dying",3.99
18400,462,"Insider Arizona",2.99
18401,255,"Driving Polish",4.99
18402,592,"Monster Spartacus",2.99
18403,987,"Words Hunter",7.99
18404,266,"Dynamite Tarzan",0.99
18405,807,"Sleuth Orient",3.99
18406,710,"Rage Games",9.99
18407,227,"Details Packer",4.99
18408,861,"Suit Walls",5.99
18409,417,"Hills Neighbors",3.99
18410,283,"Ending Crowds",0.99
18411,205,"Dances None",3.99
18412,892,"Titanic Boondock",6.99
18413,355,"Ghostbusters Elf",0.99
18414,991,"Worst Banger",7.99
18415,819,"Song Hedwig",0.99
18416,789,"Shock Cabin",3.99
18417,73,"Bingo Talented",2.99
18418,595,"Moon Bunch",0.99
18419,270,"Earth Vision",2.99
18420,330,"Forrester Comancheros",4.99
18421,72,"Bill Others",2.99
18422,902,"Trading Pinocchio",4.99
18423,162,"Clueless Bucket",2.99
18424,421,"Holiday Games",6.99
18425,755,"Sabrina Midnight",7.99
18426,561,"Mask Peach",2.99
18427,109,"Butterfly Chocolat",3.99
18428,693,"Potter Connecticut",4.99
18429,510,"Lawless Vision",4.99
18430,683,"Pity Bound",8.99
18431,980,"Wizard Coldblooded",8.99
18432,863,"Sun Confessions",2.99
18433,137,"Charade Duffel",7.99
18434,463,"Instinct Airport",2.99
18435,147,"Chocolat Harry",2.99
18436,678,"Pickup Driving",6.99
18437,267,"Eagles Panky",9.99
18438,651,"Packer Madigan",0.99
18439,473,"Jacket Frisco",2.99
18440,100,"Brooklyn Desert",4.99
18441,915,"Truman Crazy",6.99
18442,305,"Fatal Haunted",5.99
18443,37,"Arizona Bang",2.99
18444,610,"Music Boondock",0.99
18445,759,"Salute Apollo",7.99
18446,306,"Feathers Metal",5.99
18447,275,"Egypt Tenenbaums",4.99
18448,691,"Poseidon Forever",4.99
18449,181,"Contact Anonymous",4.99
18450,1000,"Zorro Ark",5.99
18451,627,"North Tequila",4.99
18452,158,"Clones Pinocchio",2.99
18453,253,"Drifter Commandments",6.99
18454,488,"Joon Northwest",0.99
18455,122,"Carrie Bunch",1.99
18456,533,"Lost Bird",2.99
18457,555,"Mallrats United",4.99
18458,164,"Coast Rainbow",1.99
18459,882,"Tenenbaums Command",1.99
18460,595,"Moon Bunch",0.99
18461,457,"Independence Hotel",4.99
18462,1,"Academy Dinosaur",1.99
18463,64,"Beethoven Exorcist",2.99
18464,301,"Family Sweet",1.99
18465,138,"Chariots Conspiracy",6.99
18466,49,"Badman Dawn",4.99
18467,100,"Brooklyn Desert",6.99
18468,35,"Arachnophobia Rollercoaster",2.99
18469,244,"Dorado Notting",4.99
18470,743,"Room Roman",0.99
18471,981,"Wolves Desire",0.99
18472,131,"Center Dinosaur",4.99
18473,349,"Gangs Pride",2.99
18474,579,"Minds Truman",7.99
18475,445,"Hyde Doctor",2.99
18476,770,"Scissorhands Slums",2.99
18477,500,"Kiss Glory",7.99
18478,106,"Bulworth Commandments",4.99
18479,811,"Smile Earring",7.99
18480,445,"Hyde Doctor",2.99
18481,173,"Confessions Maguire",4.99
18482,773,"Seabiscuit Punk",2.99
18483,494,"Karate Moon",4.99
18484,257,"Drumline Cyclone",0.99
18485,395,"Handicap Boondock",5.99
18486,786,"Shepherd Midsummer",0.99
18487,551,"Maiden Home",5.99
18488,305,"Fatal Haunted",4.99
18489,738,"Rocketeer Mother",3.99
18490,863,"Sun Confessions",0.99
18491,323,"Flight Lies",5.99
18492,63,"Bedazzled Married",0.99
18493,43,"Atlantis Cause",2.99
18494,553,"Maker Gables",0.99
18495,611,"Musketeers Wait",5.99
18496,228,"Detective Vision",0.99
18497,308,"Ferris Mother",9.99
18498,159,"Closer Bang",4.99
18499,44,"Attacks Hate",4.99
18500,766,"Savannah Town",0.99
18501,997,"Youth Kick",3.99
18502,78,"Blackout Private",2.99
18503,854,"Strangers Graffiti",8.99
18504,23,"Anaconda Confessions",6.99
18505,202,"Daddy Pittsburgh",6.99
18506,855,"Streak Ridgemont",2.99
18507,239,"Dogma Family",4.99
18508,63,"Bedazzled Married",0.99
18509,42,"Artist Coldblooded",2.99
18510,19,"Amadeus Holy",0.99
18511,547,"Magic Mallrats",0.99
18512,448,"Idaho Love",5.99
18513,722,"Reef Salute",3.99
18514,539,"Luck Opus",2.99
18515,941,"Videotape Arsenic",4.99
18516,245,"Double Wrath",2.99
18517,263,"Durham Panky",4.99
18518,730,"Ridgemont Submarine",3.99
18519,514,"Lebowski Soldiers",2.99
18520,452,"Illusion Amelie",0.99
18521,395,"Handicap Boondock",0.99
18522,516,"Legend Jedi",0.99
18523,880,"Telemark Heartbreakers",2.99
18524,631,"Novocaine Flight",0.99
18525,103,"Bucket Brotherhood",4.99
18526,424,"Holocaust Highball",0.99
18527,42,"Artist Coldblooded",2.99
18528,415,"High Encino",5.99
18529,521,"Lies Treatment",4.99
18530,856,"Streetcar Intentions",7.99
18531,826,"Speed Suit",4.99
18532,227,"Details Packer",4.99
18533,407,"Hawk Chill",4.99
18534,840,"Stampede Disturbing",3.99
18535,387,"Gun Bonnie",0.99
18536,344,"Fury Murder",0.99
18537,880,"Telemark Heartbreakers",6.99
18538,131,"Center Dinosaur",7.99
18539,812,"Smoking Barbarella",0.99
18540,772,"Sea Virgin",5.99
18541,818,"Something Duck",5.99
18542,922,"Undefeated Dalmations",5.99
18543,978,"Wisdom Worker",4.99
18544,249,"Dracula Crystal",2.99
18545,924,"Unforgiven Zoolander",0.99
18546,218,"Deceiver Betrayed",2.99
18547,532,"Loser Hustler",4.99
18548,823,"South Wait",2.99
18549,135,"Chance Resurrection",8.99
18550,893,"Titans Jerk",4.99
18551,59,"Bear Graceland",2.99
18552,435,"Hotel Happiness",5.99
18553,875,"Talented Homicide",0.99
18554,871,"Sweden Shining",6.99
18555,71,"Bilko Anonymous",7.99
18556,865,"Sunrise League",7.99
18557,646,"Outbreak Divine",0.99
18558,879,"Telegraph Voyage",5.99
18559,271,"Easy Gladiator",8.99
18560,838,"Stagecoach Armageddon",5.99
18561,778,"Secrets Paradise",5.99
18562,10,"Aladdin Calendar",4.99
18563,356,"Giant Troopers",5.99
18564,995,"Yentl Idaho",8.99
18565,786,"Shepherd Midsummer",2.99
18566,756,"Saddle Antitrust",2.99
18567,789,"Shock Cabin",2.99
18568,948,"Voice Peach",0.99
18569,581,"Minority Kiss",3.99
18570,994,"Wyoming Storm",4.99
18571,707,"Quest Mussolini",4.99
18572,759,"Salute Apollo",7.99
18573,957,"War Notting",4.99
18574,690,"Pond Seattle",2.99
18575,451,"Igby Maker",4.99
18576,908,"Trap Guys",10.99
18577,876,"Tarzan Videotape",2.99
18578,525,"Loathing Legally",1.99
18579,602,"Mourning Purple",0.99
18580,289,"Eve Resurrection",5.99
18581,330,"Forrester Comancheros",4.99
18582,374,"Graffiti Love",2.99
18583,4,"Affair Prejudice",2.99
18584,572,"Metropolis Coma",2.99
18585,518,"Liaisons Sweet",4.99
18586,183,"Conversation Downhill",5.99
18587,316,"Fire Wolves",7.99
18588,268,"Early Home",4.99
18589,835,"Spy Mile",2.99
18590,893,"Titans Jerk",6.99
18591,861,"Suit Walls",8.99
18592,145,"Chisum Behavior",4.99
18593,253,"Drifter Commandments",4.99
18594,641,"Orange Grapes",5.99
18595,645,"Others Soup",4.99
18596,177,"Connecticut Tramp",9.99
18597,628,"Northwest Polish",3.99
18598,771,"Scorpion Apollo",6.99
18599,408,"Head Stranger",4.99
18600,277,"Elephant Trojan",4.99
18601,444,"Hustler Party",4.99
18602,571,"Metal Armageddon",4.99
18603,984,"Wonderful Drop",2.99
18604,476,"Jason Trap",3.99
18605,986,"Wonka Sea",2.99
18606,668,"Peak Forever",4.99
18607,641,"Orange Grapes",1.99
18608,554,"Malkovich Pet",3.99
18609,841,"Star Operation",2.99
18610,265,"Dying Maker",4.99
18611,945,"Virginian Pluto",3.99
18612,634,"Odds Boogie",0.99
18613,54,"Banger Pinocchio",0.99
18614,360,"Glass Dying",0.99
18615,545,"Madness Attacks",0.99
18616,354,"Ghost Groundhog",7.99
18617,993,"Wrong Behavior",2.99
18618,999,"Zoolander Fiction",2.99
18619,22,"Amistad Midsummer",2.99
18620,621,"Network Peak",2.99
18621,849,"Storm Happiness",1.99
18622,149,"Christmas Moonshine",2.99
18623,361,"Gleaming Jawbreaker",4.99
18624,280,"Empire Malkovich",2.99
18625,487,"Jingle Sagebrush",4.99
18626,114,"Camelot Vacation",1.99
18627,673,"Personal Ladybugs",0.99
18628,139,"Chasing Fight",6.99
18629,433,"Horn Working",7.99
18630,40,"Army Flintstones",0.99
18631,906,"Tramp Others",0.99
18632,354,"Ghost Groundhog",4.99
18633,471,"Island Exorcist",2.99
18634,382,"Grit Clockwork",1.99
18635,650,"Pacific Amistad",0.99
18636,785,"Shawshank Bubble",6.99
18637,358,"Gilmore Boiled",0.99
18638,676,"Philadelphia Wife",5.99
18639,76,"Birdcage Casper",1.99
18640,324,"Flintstones Happiness",10.99
18641,938,"Velvet Terminator",8.99
18642,312,"Fiddler Lost",4.99
18643,624,"Nightmare Chill",5.99
18644,19,"Amadeus Holy",0.99
18645,34,"Arabia Dogma",0.99
18646,138,"Chariots Conspiracy",2.99
18647,623,"Newton Labyrinth",4.99
18648,493,"Kane Exorcist",0.99
18649,572,"Metropolis Coma",2.99
18650,814,"Snatch Slipper",4.99
18651,363,"Go Purple",0.99
18652,60,"Beast Hunchback",4.99
18653,164,"Coast Rainbow",1.99
18654,23,"Anaconda Confessions",3.99
18655,951,"Voyage Legally",2.99
18656,301,"Family Sweet",1.99
18657,509,"Language Cowboy",1.99
18658,134,"Champion Flatliners",4.99
18659,735,"Robbers Joon",3.99
18660,738,"Rocketeer Mother",5.99
18661,233,"Disciple Mother",4.99
18662,891,"Timberland Sky",0.99
18663,202,"Daddy Pittsburgh",4.99
18664,760,"Samurai Lion",4.99
18665,685,"Platoon Instinct",4.99
18666,941,"Videotape Arsenic",7.99
18667,242,"Doom Dancing",2.99
18668,334,"Freddy Storm",4.99
18669,427,"Homeward Cider",0.99
18670,420,"Holes Brannigan",4.99
18671,969,"West Lion",7.99
18672,687,"Pocus Pulp",0.99
18673,51,"Balloon Homeward",2.99
18674,869,"Suspects Quills",3.99
18675,403,"Harry Idaho",4.99
18676,60,"Beast Hunchback",4.99
18677,649,"Oz Liaisons",3.99
18678,331,"Forward Temple",2.99
18679,388,"Gunfight Moon",3.99
18680,596,"Moonshine Cabin",4.99
18681,446,"Hysterical Grail",4.99
18682,760,"Samurai Lion",2.99
18683,212,"Darn Forrester",4.99
18684,6,"Agent Truman",3.99
18685,110,"Cabin Flash",0.99
18686,551,"Maiden Home",4.99
18687,979,"Witches Panic",4.99
18688,727,"Resurrection Silverado",0.99
18689,297,"Extraordinary Conquerer",2.99
18690,6,"Agent Truman",8.99
18691,989,"Working Microcosmos",4.99
18692,334,"Freddy Storm",4.99
18693,307,"Fellowship Autumn",4.99
18694,1000,"Zorro Ark",6.99
18695,189,"Creatures Shakespeare",5.99
18696,879,"Telegraph Voyage",9.99
18697,786,"Shepherd Midsummer",0.99
18698,807,"Sleuth Orient",0.99
18699,715,"Range Moonwalker",9.99
18700,85,"Bonnie Holocaust",0.99
18701,731,"Right Cranes",6.99
18702,48,"Backlash Undefeated",4.99
18703,286,"Enough Raging",2.99
18704,748,"Rugrats Shakespeare",4.99
18705,119,"Caper Motions",0.99
18706,531,"Lose Inch",2.99
18707,64,"Beethoven Exorcist",1.99
18708,91,"Bound Cheaper",0.99
18709,222,"Desert Poseidon",4.99
18710,538,"Loverboy Attacks",0.99
18711,926,"Untouchables Sunrise",2.99
18712,346,"Galaxy Sweethearts",4.99
18713,744,"Roots Remember",0.99
18714,643,"Orient Closer",2.99
18715,783,"Shane Darkness",2.99
18716,645,"Others Soup",2.99
18717,66,"Beneath Rush",0.99
18718,117,"Candles Grapes",4.99
18719,228,"Detective Vision",2.99
18720,46,"Autumn Crow",6.99
18721,426,"Home Pity",4.99
18722,638,"Operation Operation",2.99
18723,380,"Greek Everyone",2.99
18724,474,"Jade Bunch",2.99
18725,915,"Truman Crazy",4.99
18726,725,"Requiem Tycoon",4.99
18727,117,"Candles Grapes",6.99
18728,523,"Lights Deer",0.99
18729,342,"Fugitive Maguire",4.99
18730,348,"Gandhi Kwai",0.99
18731,292,"Excitement Eve",5.99
18732,891,"Timberland Sky",0.99
18733,8,"Airport Pollock",4.99
18734,137,"Charade Duffel",7.99
18735,555,"Mallrats United",0.99
18736,739,"Rocky War",4.99
18737,377,"Grease Youth",0.99
18738,242,"Doom Dancing",0.99
18739,22,"Amistad Midsummer",2.99
18740,301,"Family Sweet",3.99
18741,388,"Gunfight Moon",3.99
18742,867,"Super Wyoming",4.99
18743,586,"Mockingbird Hollywood",4.99
18744,956,"Wanda Chamber",6.99
18745,186,"Craft Outfield",0.99
18746,387,"Gun Bonnie",0.99
18747,24,"Analyze Hoosiers",4.99
18748,271,"Easy Gladiator",5.99
18749,963,"Watch Tracy",0.99
18750,677,"Pianist Outfield",3.99
18751,270,"Earth Vision",0.99
18752,374,"Graffiti Love",0.99
18753,333,"Freaky Pocus",2.99
18754,222,"Desert Poseidon",7.99
18755,308,"Ferris Mother",4.99
18756,698,"Princess Giant",2.99
18757,220,"Deer Virginian",2.99
18758,139,"Chasing Fight",4.99
18759,391,"Half Outfield",2.99
18760,99,"Bringing Hysterical",4.99
18761,546,"Madre Gables",3.99
18762,823,"South Wait",6.99
18763,429,"Honey Ties",3.99
18764,317,"Fireball Philadelphia",3.99
18765,560,"Mars Roman",0.99
18766,838,"Stagecoach Armageddon",4.99
18767,71,"Bilko Anonymous",5.99
18768,548,"Magnificent Chitty",8.99
18769,759,"Salute Apollo",2.99
18770,858,"Submarine Bed",4.99
18771,590,"Money Harold",2.99
18772,59,"Bear Graceland",2.99
18773,384,"Grosse Wonderful",4.99
18774,994,"Wyoming Storm",4.99
18775,644,"Oscar Gold",2.99
18776,578,"Million Ace",4.99
18777,971,"Whale Bikini",5.99
18778,455,"Impossible Prejudice",4.99
18779,79,"Blade Polish",0.99
18780,550,"Maguire Apache",4.99
18781,496,"Kick Savannah",1.99
18782,11,"Alamo Videotape",0.99
18783,951,"Voyage Legally",1.99
18784,519,"Liberty Magnificent",7.99
18785,476,"Jason Trap",4.99
18786,691,"Poseidon Forever",7.99
18787,77,"Birds Perdition",4.99
18788,129,"Cause Date",6.99
18789,103,"Bucket Brotherhood",4.99
18790,830,"Spirit Flintstones",0.99
18791,68,"Betrayed Rear",6.99
18792,457,"Independence Hotel",0.99
18793,636,"Oleander Clue",1.99
18794,940,"Victory Academy",0.99
18795,270,"Earth Vision",0.99
18796,30,"Anything Savannah",4.99
18797,613,"Mystic Truman",3.99
18798,941,"Videotape Arsenic",8.99
18799,652,"Pajama Jawbreaker",2.99
18800,599,"Mother Oleander",0.99
18801,40,"Army Flintstones",2.99
18802,83,"Blues Instinct",6.99
18803,798,"Silverado Goldfinger",7.99
18804,843,"Steel Santa",4.99
18805,770,"Scissorhands Slums",2.99
18806,482,"Jeopardy Encino",2.99
18807,465,"Interview Liaisons",8.99
18808,533,"Lost Bird",3.99
18809,625,"None Spiking",1.99
18810,973,"Wife Turn",5.99
18811,500,"Kiss Glory",4.99
18812,395,"Handicap Boondock",0.99
18813,812,"Smoking Barbarella",0.99
18814,501,"Kissing Dolls",8.99
18815,892,"Titanic Boondock",8.99
18816,430,"Hook Chariots",0.99
18817,285,"English Bulworth",5.99
18818,360,"Glass Dying",5.99
18819,303,"Fantasy Troopers",3.99
18820,48,"Backlash Undefeated",4.99
18821,491,"Jumping Wrath",0.99
18822,979,"Witches Panic",4.99
18823,341,"Frost Head",0.99
18824,785,"Shawshank Bubble",5.99
18825,681,"Pirates Roxanne",0.99
18826,142,"Chicken Hellfighters",0.99
18827,604,"Mulan Moon",1.99
18828,967,"Weekend Personal",5.99
18829,427,"Homeward Cider",0.99
18830,174,"Confidential Interview",4.99
18831,101,"Brotherhood Blanket",1.99
18832,895,"Tomorrow Hustler",3.99
18833,98,"Bright Encounters",4.99
18834,147,"Chocolat Harry",0.99
18835,564,"Massage Image",2.99
18836,470,"Ishtar Rocketeer",4.99
18837,767,"Scalawag Duck",4.99
18838,875,"Talented Homicide",0.99
18839,346,"Galaxy Sweethearts",4.99
18840,543,"Madigan Dorado",4.99
18841,542,"Lust Lock",2.99
18842,57,"Basic Easy",2.99
18843,588,"Model Fish",4.99
18844,596,"Moonshine Cabin",9.99
18845,502,"Knock Warlock",2.99
18846,918,"Twisted Pirates",7.99
18847,895,"Tomorrow Hustler",2.99
18848,253,"Drifter Commandments",8.99
18849,284,"Enemy Odds",7.99
18850,10,"Aladdin Calendar",4.99
18851,101,"Brotherhood Blanket",0.99
18852,964,"Waterfront Deliverance",7.99
18853,11,"Alamo Videotape",0.99
18854,816,"Snowman Rollercoaster",6.99
18855,155,"Cleopatra Devil",0.99
18856,347,"Games Bowfinger",4.99
18857,282,"Encounters Curtain",3.99
18858,114,"Camelot Vacation",0.99
18859,90,"Boulevard Mob",2.99
18860,95,"Breakfast Goldfinger",4.99
18861,26,"Annie Identity",0.99
18862,336,"French Holiday",8.99
18863,406,"Haunting Pianist",4.99
18864,218,"Deceiver Betrayed",0.99
18865,700,"Prix Undefeated",2.99
18866,329,"Forrest Sons",4.99
18867,247,"Downhill Enough",3.99
18868,698,"Princess Giant",4.99
18869,471,"Island Exorcist",2.99
18870,581,"Minority Kiss",2.99
18871,534,"Louisiana Harry",1.99
18872,437,"House Dynamite",2.99
18873,663,"Patient Sister",0.99
18874,482,"Jeopardy Encino",3.99
18875,791,"Show Lord",7.99
18876,718,"Rebel Airport",0.99
18877,344,"Fury Murder",0.99
18878,575,"Midsummer Groundhog",5.99
18879,687,"Pocus Pulp",0.99
18880,753,"Rush Goodfellas",0.99
18881,529,"Lonely Elephant",2.99
18882,45,"Attraction Newton",4.99
18883,677,"Pianist Outfield",0.99
18884,987,"Words Hunter",3.99
18885,806,"Sleepy Japanese",5.99
18886,211,"Darling Breaking",4.99
18887,634,"Odds Boogie",0.99
18888,637,"Open African",4.99
18889,135,"Chance Resurrection",4.99
18890,703,"Punk Divorce",4.99
18891,235,"Divide Monster",2.99
18892,865,"Sunrise League",4.99
18893,56,"Barefoot Manchurian",3.99
18894,3,"Adaptation Holes",2.99
18895,637,"Open African",6.99
18896,55,"Barbarella Streetcar",2.99
18897,277,"Elephant Trojan",8.99
18898,226,"Destiny Saturday",4.99
18899,280,"Empire Malkovich",0.99
18900,736,"Robbery Bright",0.99
18901,848,"Stone Fire",0.99
18902,914,"Trouble Date",3.99
