Movie Title;description;release_year;rental_duration;rental_rate;replacement_cost;rating;Genre;Revenue;payment_date;rental_date;return_date
Alien Center;A Brilliant Drama of a Cat And a Mad Scientist who must Battle a Feminist in A MySQL Convention;2006;5;2.99;10.99;NC-17;Foreign;4.99;2007/02/15 06:29:55.996577000;2005/06/15 08:01:29.000000000;2005/06/22 07:16:29.000000000
Alien Center;A Brilliant Drama of a Cat And a Mad Scientist who must Battle a Feminist in A MySQL Convention;2006;5;2.99;10.99;NC-17;Foreign;2.99;2007/03/01 00:18:02.996577000;2005/08/01 01:49:36.000000000;2005/08/05 01:29:36.000000000
Alley Evolution;A Fast-Paced Drama of a Robot And a Composer who must Battle a Astronaut in New Orleans;2006;6;2.99;23.99;NC-17;Foreign;2.99;2007/04/30 19:17:39.996577000;2005/07/31 20:49:13.000000000;2005/08/05 15:55:13.000000000
Alley Evolution;A Fast-Paced Drama of a Robot And a Composer who must Battle a Astronaut in New Orleans;2006;6;2.99;23.99;NC-17;Foreign;6.99;2007/02/18 18:26:38.996577000;2005/06/18 19:58:12.000000000;2005/06/28 01:35:12.000000000
Alley Evolution;A Fast-Paced Drama of a Robot And a Composer who must Battle a Astronaut in New Orleans;2006;6;2.99;23.99;NC-17;Foreign;4.99;2007/03/01 23:27:12.996577000;2005/08/02 00:58:46.000000000;2005/08/10 02:13:46.000000000
Alley Evolution;A Fast-Paced Drama of a Robot And a Composer who must Battle a Astronaut in New Orleans;2006;6;2.99;23.99;NC-17;Foreign;2.99;2007/02/17 05:19:12.996577000;2005/06/17 06:50:46.000000000;2005/06/19 08:51:46.000000000
Alley Evolution;A Fast-Paced Drama of a Robot And a Composer who must Battle a Astronaut in New Orleans;2006;6;2.99;23.99;NC-17;Foreign;2.99;2007/03/02 11:15:56.996577000;2005/08/02 12:47:30.000000000;2005/08/06 11:24:30.000000000
Alley Evolution;A Fast-Paced Drama of a Robot And a Composer who must Battle a Astronaut in New Orleans;2006;6;2.99;23.99;NC-17;Foreign;2.99;2007/04/08 12:11:02.996577000;2005/07/08 13:42:36.000000000;2005/07/11 18:54:36.000000000
Alley Evolution;A Fast-Paced Drama of a Robot And a Composer who must Battle a Astronaut in New Orleans;2006;6;2.99;23.99;NC-17;Foreign;2.99;2007/03/18 04:35:52.996577000;2005/08/18 06:07:26.000000000;2005/08/21 02:07:26.000000000
Alone Trip;A Fast-Paced Character Study of a Composer And a Dog who must Outgun a Boat in An Abandoned Fun House;2006;3;0.99;14.99;R;Music;1.99;2007/04/08 06:09:10.996577000;2005/07/08 07:40:44.000000000;2005/07/12 03:48:44.000000000
Alone Trip;A Fast-Paced Character Study of a Composer And a Dog who must Outgun a Boat in An Abandoned Fun House;2006;3;0.99;14.99;R;Music;2.99;2007/03/21 15:46:59.996577000;2005/08/21 17:18:33.000000000;2005/08/26 11:36:33.000000000
Alone Trip;A Fast-Paced Character Study of a Composer And a Dog who must Outgun a Boat in An Abandoned Fun House;2006;3;0.99;14.99;R;Music;4.99;2007/03/20 04:35:27.996577000;2005/08/20 06:07:01.000000000;2005/08/27 04:59:01.000000000
Alone Trip;A Fast-Paced Character Study of a Composer And a Dog who must Outgun a Boat in An Abandoned Fun House;2006;3;0.99;14.99;R;Music;2.99;2007/03/21 14:53:31.996577000;2005/08/21 16:25:05.000000000;2005/08/26 10:31:05.000000000
Alone Trip;A Fast-Paced Character Study of a Composer And a Dog who must Outgun a Boat in An Abandoned Fun House;2006;3;0.99;14.99;R;Music;1.99;2007/04/10 15:12:38.996577000;2005/07/10 16:44:12.000000000;2005/07/14 11:34:12.000000000
Alone Trip;A Fast-Paced Character Study of a Composer And a Dog who must Outgun a Boat in An Abandoned Fun House;2006;3;0.99;14.99;R;Music;0.99;2007/03/20 13:13:49.996577000;2005/08/20 14:45:23.000000000;2005/08/22 16:47:23.000000000
Alone Trip;A Fast-Paced Character Study of a Composer And a Dog who must Outgun a Boat in An Abandoned Fun House;2006;3;0.99;14.99;R;Music;6.99;2007/04/10 18:50:38.996577000;2005/07/10 20:22:12.000000000;2005/07/19 16:43:12.000000000
Alone Trip;A Fast-Paced Character Study of a Composer And a Dog who must Outgun a Boat in An Abandoned Fun House;2006;3;0.99;14.99;R;Music;3.99;2007/03/20 08:16:58.996577000;2005/08/20 09:48:32.000000000;2005/08/26 07:20:32.000000000
Alter Victory;A Thoughtful Drama of a Composer And a Feminist who must Meet a Secret Agent in The Canadian Rockies;2006;6;0.99;27.99;PG-13;Animation;3.99;2007/04/12 04:02:35.996577000;2005/07/12 05:34:09.000000000;2005/07/21 07:37:09.000000000
Alter Victory;A Thoughtful Drama of a Composer And a Feminist who must Meet a Secret Agent in The Canadian Rockies;2006;6;0.99;27.99;PG-13;Animation;0.99;2007/03/20 18:40:45.996577000;2005/08/20 20:12:19.000000000;2005/08/23 00:23:19.000000000
Alter Victory;A Thoughtful Drama of a Composer And a Feminist who must Meet a Secret Agent in The Canadian Rockies;2006;6;0.99;27.99;PG-13;Animation;3.99;2007/04/07 21:14:07.996577000;2005/07/07 22:45:41.000000000;2005/07/16 23:30:41.000000000
Alter Victory;A Thoughtful Drama of a Composer And a Feminist who must Meet a Secret Agent in The Canadian Rockies;2006;6;0.99;27.99;PG-13;Animation;0.99;2007/03/23 02:13:17.996577000;2005/08/23 03:44:51.000000000;2005/08/25 03:09:51.000000000
Alter Victory;A Thoughtful Drama of a Composer And a Feminist who must Meet a Secret Agent in The Canadian Rockies;2006;6;0.99;27.99;PG-13;Animation;0.99;2007/04/29 13:17:14.996577000;2005/07/29 14:48:48.000000000;2005/08/03 18:11:48.000000000
Alter Victory;A Thoughtful Drama of a Composer And a Feminist who must Meet a Secret Agent in The Canadian Rockies;2006;6;0.99;27.99;PG-13;Animation;1.99;2007/04/28 12:46:51.996577000;2005/07/28 14:18:25.000000000;2005/08/04 15:21:25.000000000
Alter Victory;A Thoughtful Drama of a Composer And a Feminist who must Meet a Secret Agent in The Canadian Rockies;2006;6;0.99;27.99;PG-13;Animation;0.99;2007/02/19 03:33:29.996577000;2005/06/19 05:05:03.000000000;2005/06/20 09:28:03.000000000
Alter Victory;A Thoughtful Drama of a Composer And a Feminist who must Meet a Secret Agent in The Canadian Rockies;2006;6;0.99;27.99;PG-13;Animation;0.99;2007/04/30 22:37:33.996577000;2005/07/31 00:09:07.000000000;2005/08/02 05:44:07.000000000
Alter Victory;A Thoughtful Drama of a Composer And a Feminist who must Meet a Secret Agent in The Canadian Rockies;2006;6;0.99;27.99;PG-13;Animation;3.99;2007/04/09 15:52:09.996577000;2005/07/09 17:23:43.000000000;2005/07/18 22:14:43.000000000
Alter Victory;A Thoughtful Drama of a Composer And a Feminist who must Meet a Secret Agent in The Canadian Rockies;2006;6;0.99;27.99;PG-13;Animation;0.99;2007/03/19 21:20:05.996577000;2005/08/19 22:51:39.000000000;2005/08/23 03:34:39.000000000
Amadeus Holy;A Emotional Display of a Pioneer And a Technical Writer who must Battle a Man in A Baloon;2006;6;0.99;20.99;PG;Action;0.99;2007/03/18 02:55:20.996577000;2005/08/18 04:26:54.000000000;2005/08/23 06:40:54.000000000
Amadeus Holy;A Emotional Display of a Pioneer And a Technical Writer who must Battle a Man in A Baloon;2006;6;0.99;20.99;PG;Action;3.99;2007/04/09 03:30:24.996577000;2005/07/09 05:01:58.000000000;2005/07/18 08:17:58.000000000
Amadeus Holy;A Emotional Display of a Pioneer And a Technical Writer who must Battle a Man in A Baloon;2006;6;0.99;20.99;PG;Action;1.99;2007/03/21 16:19:32.996577000;2005/08/21 17:51:06.000000000;2005/08/28 15:36:06.000000000
Amadeus Holy;A Emotional Display of a Pioneer And a Technical Writer who must Battle a Man in A Baloon;2006;6;0.99;20.99;PG;Action;0.99;2007/04/11 01:06:17.996577000;2005/07/11 02:37:51.000000000;2005/07/16 22:34:51.000000000
Amadeus Holy;A Emotional Display of a Pioneer And a Technical Writer who must Battle a Man in A Baloon;2006;6;0.99;20.99;PG;Action;0.99;2007/03/21 06:12:58.996577000;2005/08/21 07:44:32.000000000;2005/08/22 09:02:32.000000000
Amadeus Holy;A Emotional Display of a Pioneer And a Technical Writer who must Battle a Man in A Baloon;2006;6;0.99;20.99;PG;Action;3.99;2007/03/21 07:23:19.996577000;2005/08/21 08:54:53.000000000;2005/08/30 14:27:53.000000000
Amadeus Holy;A Emotional Display of a Pioneer And a Technical Writer who must Battle a Man in A Baloon;2006;6;0.99;20.99;PG;Action;0.99;2007/04/05 21:28:19.996577000;2005/07/05 22:59:53.000000000;2005/07/08 20:32:53.000000000
Amadeus Holy;A Emotional Display of a Pioneer And a Technical Writer who must Battle a Man in A Baloon;2006;6;0.99;20.99;PG;Action;0.99;2007/02/19 08:48:35.996577000;2005/06/19 10:20:09.000000000;2005/06/21 10:05:09.000000000
Amadeus Holy;A Emotional Display of a Pioneer And a Technical Writer who must Battle a Man in A Baloon;2006;6;0.99;20.99;PG;Action;1.99;2007/04/29 12:36:32.996577000;2005/07/29 14:08:06.000000000;2005/08/05 14:57:06.000000000
Amelie Hellfighters;A Boring Drama of a Woman And a Squirrel who must Conquer a Student in A Baloon;2006;4;4.99;23.99;R;Music;5.99;2007/02/18 00:26:22.996577000;2005/06/18 01:57:56.000000000;2005/06/23 20:34:56.000000000
Amelie Hellfighters;A Boring Drama of a Woman And a Squirrel who must Conquer a Student in A Baloon;2006;4;4.99;23.99;R;Music;6.99;2007/04/28 11:29:48.996577000;2005/07/28 13:01:22.000000000;2005/08/03 15:27:22.000000000
Amelie Hellfighters;A Boring Drama of a Woman And a Squirrel who must Conquer a Student in A Baloon;2006;4;4.99;23.99;R;Music;4.99;2007/02/17 12:15:18.996577000;2005/06/17 13:46:52.000000000;2005/06/18 15:42:52.000000000
Amelie Hellfighters;A Boring Drama of a Woman And a Squirrel who must Conquer a Student in A Baloon;2006;4;4.99;23.99;R;Music;9.99;2007/04/30 02:14:52.996577000;2005/07/30 03:46:26.000000000;2005/08/08 06:12:26.000000000
Amelie Hellfighters;A Boring Drama of a Woman And a Squirrel who must Conquer a Student in A Baloon;2006;4;4.99;23.99;R;Music;9.99;2007/04/30 11:25:10.996577000;2005/07/30 12:56:44.000000000;2005/08/08 09:41:44.000000000
American Circus;A Insightful Drama of a Girl And a Astronaut who must Face a Database Administrator in A Shark Tank;2006;3;4.99;17.99;R;Action;8.99;2007/04/07 05:20:49.996577000;2005/07/07 06:52:23.000000000;2005/07/14 06:12:23.000000000
American Circus;A Insightful Drama of a Girl And a Astronaut who must Face a Database Administrator in A Shark Tank;2006;3;4.99;17.99;R;Action;4.99;2007/03/22 03:12:36.996577000;2005/08/22 04:44:10.000000000;2005/08/25 05:09:10.000000000
American Circus;A Insightful Drama of a Girl And a Astronaut who must Face a Database Administrator in A Shark Tank;2006;3;4.99;17.99;R;Action;10.99;2007/04/12 15:06:21.996577000;2005/07/12 16:37:55.000000000;2005/07/21 16:04:55.000000000
American Circus;A Insightful Drama of a Girl And a Astronaut who must Face a Database Administrator in A Shark Tank;2006;3;4.99;17.99;R;Action;4.99;2007/03/23 06:41:52.996577000;2005/08/23 08:13:26.000000000;2005/08/25 05:18:26.000000000
American Circus;A Insightful Drama of a Girl And a Astronaut who must Face a Database Administrator in A Shark Tank;2006;3;4.99;17.99;R;Action;4.99;2007/03/01 22:55:50.996577000;2005/08/02 00:27:24.000000000;2005/08/05 06:25:24.000000000
American Circus;A Insightful Drama of a Girl And a Astronaut who must Face a Database Administrator in A Shark Tank;2006;3;4.99;17.99;R;Action;6.99;2007/02/17 06:10:48.996577000;2005/06/17 07:42:22.000000000;2005/06/22 11:59:22.000000000
American Circus;A Insightful Drama of a Girl And a Astronaut who must Face a Database Administrator in A Shark Tank;2006;3;4.99;17.99;R;Action;10.99;2007/03/02 12:13:31.996577000;2005/08/02 13:45:05.000000000;2005/08/11 16:37:05.000000000
American Circus;A Insightful Drama of a Girl And a Astronaut who must Face a Database Administrator in A Shark Tank;2006;3;4.99;17.99;R;Action;4.99;2007/04/06 10:02:03.996577000;2005/07/06 11:33:37.000000000;2005/07/08 08:31:37.000000000
American Circus;A Insightful Drama of a Girl And a Astronaut who must Face a Database Administrator in A Shark Tank;2006;3;4.99;17.99;R;Action;8.99;2007/04/27 12:42:00.996577000;2005/07/27 14:13:34.000000000;2005/08/03 18:36:34.000000000
Amistad Midsummer;A Emotional Character Study of a Dentist And a Crocodile who must Meet a Sumo Wrestler in California;2006;6;2.99;10.99;G;New;2.99;2007/02/15 05:58:25.996577000;2005/06/15 07:29:59.000000000;2005/06/16 13:26:59.000000000
Amistad Midsummer;A Emotional Character Study of a Dentist And a Crocodile who must Meet a Sumo Wrestler in California;2006;6;2.99;10.99;G;New;2.99;2007/04/29 02:27:15.996577000;2005/07/29 03:58:49.000000000;2005/08/01 05:16:49.000000000
Amistad Midsummer;A Emotional Character Study of a Dentist And a Crocodile who must Meet a Sumo Wrestler in California;2006;6;2.99;10.99;G;New;2.99;2007/02/20 02:44:33.996577000;2005/06/20 04:16:07.000000000;2005/06/21 05:04:07.000000000
Amistad Midsummer;A Emotional Character Study of a Dentist And a Crocodile who must Meet a Sumo Wrestler in California;2006;6;2.99;10.99;G;New;4.99;2007/04/27 07:28:46.996577000;2005/07/27 09:00:20.000000000;2005/08/04 03:09:20.000000000
Amistad Midsummer;A Emotional Character Study of a Dentist And a Crocodile who must Meet a Sumo Wrestler in California;2006;6;2.99;10.99;G;New;2.99;2007/02/17 09:09:02.996577000;2005/06/17 10:40:36.000000000;2005/06/23 14:23:36.000000000
Amistad Midsummer;A Emotional Character Study of a Dentist And a Crocodile who must Meet a Sumo Wrestler in California;2006;6;2.99;10.99;G;New;2.99;2007/03/01 03:04:00.996577000;2005/08/01 04:35:34.000000000;2005/08/06 02:27:34.000000000
Amistad Midsummer;A Emotional Character Study of a Dentist And a Crocodile who must Meet a Sumo Wrestler in California;2006;6;2.99;10.99;G;New;3.99;2007/04/28 07:12:05.996577000;2005/07/28 08:43:39.000000000;2005/08/04 14:33:39.000000000
Amistad Midsummer;A Emotional Character Study of a Dentist And a Crocodile who must Meet a Sumo Wrestler in California;2006;6;2.99;10.99;G;New;5.99;2007/04/30 19:22:46.996577000;2005/07/31 20:54:20.000000000;2005/08/09 17:45:20.000000000
Amistad Midsummer;A Emotional Character Study of a Dentist And a Crocodile who must Meet a Sumo Wrestler in California;2006;6;2.99;10.99;G;New;2.99;2007/04/30 02:58:28.996577000;2005/07/31 04:30:02.000000000;2005/08/06 23:34:02.000000000
Amistad Midsummer;A Emotional Character Study of a Dentist And a Crocodile who must Meet a Sumo Wrestler in California;2006;6;2.99;10.99;G;New;3.99;2007/03/01 03:55:39.996577000;2005/08/01 05:27:13.000000000;2005/08/08 10:15:13.000000000
Anaconda Confessions;A Lacklusture Display of a Dentist And a Dentist who must Fight a Girl in Australia;2006;3;0.99;9.99;R;Animation;0.99;2007/02/15 12:33:58.996577000;2005/06/15 14:05:32.000000000;2005/06/16 15:31:32.000000000
Anaconda Confessions;A Lacklusture Display of a Dentist And a Dentist who must Fight a Girl in Australia;2006;3;0.99;9.99;R;Animation;0.99;2007/04/28 07:26:58.996577000;2005/07/28 08:58:32.000000000;2005/07/29 14:11:32.000000000
Anaconda Confessions;A Lacklusture Display of a Dentist And a Dentist who must Fight a Girl in Australia;2006;3;0.99;9.99;R;Animation;6.99;2007/02/16 13:47:36.996577000;2005/06/16 15:19:10.000000000;2005/06/25 11:39:10.000000000
Anaconda Confessions;A Lacklusture Display of a Dentist And a Dentist who must Fight a Girl in Australia;2006;3;0.99;9.99;R;Animation;1.99;2007/04/28 10:31:12.996577000;2005/07/28 12:02:46.000000000;2005/08/01 12:08:46.000000000
Anaconda Confessions;A Lacklusture Display of a Dentist And a Dentist who must Fight a Girl in Australia;2006;3;0.99;9.99;R;Animation;2.99;2007/03/01 22:51:15.996577000;2005/08/02 00:22:49.000000000;2005/08/07 04:38:49.000000000
Anaconda Confessions;A Lacklusture Display of a Dentist And a Dentist who must Fight a Girl in Australia;2006;3;0.99;9.99;R;Animation;1.99;2007/02/20 13:50:58.996577000;2005/06/20 15:22:32.000000000;2005/06/24 11:08:32.000000000
Anaconda Confessions;A Lacklusture Display of a Dentist And a Dentist who must Fight a Girl in Australia;2006;3;0.99;9.99;R;Animation;2.99;2007/04/27 03:43:51.996577000;2005/07/27 05:15:25.000000000;2005/08/01 05:36:25.000000000
Anaconda Confessions;A Lacklusture Display of a Dentist And a Dentist who must Fight a Girl in Australia;2006;3;0.99;9.99;R;Animation;3.99;2007/02/16 23:12:23.996577000;2005/06/17 00:43:57.000000000;2005/06/23 05:49:57.000000000
Anaconda Confessions;A Lacklusture Display of a Dentist And a Dentist who must Fight a Girl in Australia;2006;3;0.99;9.99;R;Animation;5.99;2007/04/30 11:43:01.996577000;2005/07/30 13:14:35.000000000;2005/08/07 18:03:35.000000000
Analyze Hoosiers;A Thoughtful Display of a Explorer And a Pastry Chef who must Overcome a Feminist in The Sahara Desert;2006;6;2.99;19.99;R;Horror;4.99;2007/02/20 09:41:27.996577000;2005/06/20 11:13:01.000000000;2005/06/28 16:15:01.000000000
Analyze Hoosiers;A Thoughtful Display of a Explorer And a Pastry Chef who must Overcome a Feminist in The Sahara Desert;2006;6;2.99;19.99;R;Horror;2.99;2007/04/27 16:17:42.996577000;2005/07/27 17:49:16.000000000;2005/07/28 15:05:16.000000000
Analyze Hoosiers;A Thoughtful Display of a Explorer And a Pastry Chef who must Overcome a Feminist in The Sahara Desert;2006;6;2.99;19.99;R;Horror;4.99;2007/04/30 20:04:41.996577000;2005/07/30 21:36:15.000000000;2005/08/07 16:54:15.000000000
Analyze Hoosiers;A Thoughtful Display of a Explorer And a Pastry Chef who must Overcome a Feminist in The Sahara Desert;2006;6;2.99;19.99;R;Horror;2.99;2007/02/20 07:13:34.996577000;2005/06/20 08:45:08.000000000;2005/06/22 04:26:08.000000000
Analyze Hoosiers;A Thoughtful Display of a Explorer And a Pastry Chef who must Overcome a Feminist in The Sahara Desert;2006;6;2.99;19.99;R;Horror;4.99;2007/04/30 15:30:26.996577000;2005/07/31 17:02:00.000000000;2005/08/08 11:11:00.000000000
Analyze Hoosiers;A Thoughtful Display of a Explorer And a Pastry Chef who must Overcome a Feminist in The Sahara Desert;2006;6;2.99;19.99;R;Horror;2.99;2007/02/16 12:28:08.996577000;2005/06/16 13:59:42.000000000;2005/06/18 19:54:42.000000000
Analyze Hoosiers;A Thoughtful Display of a Explorer And a Pastry Chef who must Overcome a Feminist in The Sahara Desert;2006;6;2.99;19.99;R;Horror;2.99;2007/04/30 17:29:51.996577000;2005/07/31 19:01:25.000000000;2005/08/06 14:21:25.000000000
Angels Life;A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin;2006;3;2.99;15.99;G;New;2.99;2007/04/06 14:09:53.996577000;2005/07/06 15:41:27.000000000;2005/07/09 09:48:27.000000000
Angels Life;A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin;2006;3;2.99;15.99;G;New;2.99;2007/03/23 11:31:25.996577000;2005/08/23 13:02:59.000000000;2005/08/24 17:45:59.000000000
Angels Life;A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin;2006;3;2.99;15.99;G;New;3.99;2007/04/06 18:45:12.996577000;2005/07/06 20:16:46.000000000;2005/07/10 17:24:46.000000000
Angels Life;A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin;2006;3;2.99;15.99;G;New;7.99;2007/03/21 03:37:08.996577000;2005/08/21 05:08:42.000000000;2005/08/29 23:36:42.000000000
Angels Life;A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin;2006;3;2.99;15.99;G;New;2.99;2007/04/11 08:24:00.996577000;2005/07/11 09:55:34.000000000;2005/07/13 10:01:34.000000000
Angels Life;A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin;2006;3;2.99;15.99;G;New;6.99;2007/03/23 12:14:26.996577000;2005/08/23 13:46:00.000000000;2005/08/30 11:49:00.000000000
Angels Life;A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin;2006;3;2.99;15.99;G;New;6.99;2007/03/18 02:28:17.996577000;2005/08/18 03:59:51.000000000;2005/08/25 08:54:51.000000000
